<< value = [4, 0.0, 0.0]; time = 94.0>>
<< value = [6, 0.0, 0.0]; time = 95.0>>
<< value = [3, 0.0, 0.0]; time = 96.0>>
<< value = [0, 0.0, 0.0]; time = 97.0>>
<< value = [3, 0.0, 0.0]; time = 98.0>>
<< value = [8, 0.0, 0.0]; time = 99.0>>
<< value = [9, 0.0, 0.0]; time = 100.0>>
<< value = [0, 0.0, 0.0]; time = 101.0>>
<< value = [6, 0.0, 0.0]; time = 102.0>>
<< value = [10, 0.0, 0.0]; time = 103.0>>
<< value = [5, 0.0, 0.0]; time = 104.0>>
<< value = [4, 0.0, 0.0]; time = 105.0>>
<< value = [10, 0.0, 0.0]; time = 106.0>>
<< value = [10, 0.0, 0.0]; time = 107.0>>
<< value = [6, 0.0, 0.0]; time = 108.0>>
<< value = [4, 0.0, 0.0]; time = 109.0>>
<< value = [3, 0.0, 0.0]; time = 110.0>>
<< value = [0, 0.0, 0.0]; time = 111.0>>
<< value = [3, 0.0, 0.0]; time = 112.0>>
<< value = [3, 0.0, 0.0]; time = 113.0>>
<< value = [4, 0.0, 0.0]; time = 114.0>>
<< value = [3, 0.0, 0.0]; time = 115.0>>
<< value = [5, 0.0, 0.0]; time = 116.0>>
<< value = [9, 0.0, 0.0]; time = 117.0>>
<< value = [3, 0.0, 0.0]; time = 118.0>>
<< value = [2, 0.0, 0.0]; time = 119.0>>
<< value = [2, 0.0, 0.0]; time = 120.0>>
<< value = [1, 0.0, 0.0]; time = 121.0>>
<< value = [0, 0.0, 0.0]; time = 122.0>>
<< value = [0, 0.0, 0.0]; time = 123.0>>
<< value = [1, 0.0, 0.0]; time = 124.0>>
<< value = [1, 0.0, 0.0]; time = 125.0>>
<< value = [1, 0.0, 0.0]; time = 126.0>>
<< value = [4, 0.0, 0.0]; time = 127.0>>
<< value = [1, 0.0, 0.0]; time = 128.0>>
<< value = [8, 0.0, 0.0]; time = 129.0>>
<< value = [8, 0.0, 0.0]; time = 130.0>>
<< value = [4, 0.0, 0.0]; time = 131.0>>
<< value = [5, 0.0, 0.0]; time = 132.0>>
<< value = [3, 0.0, 0.0]; time = 133.0>>
<< value = [1, 0.0, 0.0]; time = 134.0>>
<< value = [4, 0.0, 0.0]; time = 135.0>>
<< value = [3, 0.0, 0.0]; time = 136.0>>
<< value = [3, 0.0, 0.0]; time = 137.0>>
<< value = [9, 0.0, 0.0]; time = 138.0>>
<< value = [0, 0.0, 0.0]; time = 139.0>>
<< value = [2, 0.0, 0.0]; time = 140.0>>
<< value = [4, 0.0, 0.0]; time = 141.0>>
<< value = [4, 0.0, 0.0]; time = 142.0>>
<< value = [8, 0.0, 0.0]; time = 143.0>>
<< value = [10, 0.0, 0.0]; time = 144.0>>
<< value = [1, 0.0, 0.0]; time = 145.0>>
<< value = [8, 0.0, 0.0]; time = 146.0>>
<< value = [1, 0.0, 0.0]; time = 147.0>>
<< value = [4, 0.0, 0.0]; time = 148.0>>
<< value = [1, 0.0, 0.0]; time = 149.0>>
<< value = [10, 0.0, 0.0]; time = 150.0>>
<< value = [7, 0.0, 0.0]; time = 151.0>>
<< value = [4, 0.0, 0.0]; time = 152.0>>
<< value = [7, 0.0, 0.0]; time = 153.0>>
<< value = [7, 0.0, 0.0]; time = 154.0>>
<< value = [6, 0.0, 0.0]; time = 155.0>>
<< value = [0, 0.0, 0.0]; time = 156.0>>
<< value = [3, 0.0, 0.0]; time = 157.0>>
<< value = [6, 0.0, 0.0]; time = 158.0>>
<< value = [6, 0.0, 0.0]; time = 159.0>>
<< value = [1, 0.0, 0.0]; time = 160.0>>
<< value = [5, 0.0, 0.0]; time = 161.0>>
<< value = [9, 0.0, 0.0]; time = 162.0>>
<< value = [8, 0.0, 0.0]; time = 163.0>>
<< value = [10, 0.0, 0.0]; time = 164.0>>
<< value = [2, 0.0, 0.0]; time = 165.0>>
<< value = [9, 0.0, 0.0]; time = 166.0>>
<< value = [5, 0.0, 0.0]; time = 167.0>>
<< value = [2, 0.0, 0.0]; time = 168.0>>
<< value = [9, 0.0, 0.0]; time = 169.0>>
<< value = [5, 0.0, 0.0]; time = 170.0>>
<< value = [6, 0.0, 0.0]; time = 171.0>>
<< value = [5, 0.0, 0.0]; time = 172.0>>
<< value = [1, 0.0, 0.0]; time = 173.0>>
<< value = [1, 0.0, 0.0]; time = 174.0>>
<< value = [0, 0.0, 0.0]; time = 175.0>>
<< value = [2, 0.0, 0.0]; time = 176.0>>
<< value = [2, 0.0, 0.0]; time = 177.0>>
<< value = [3, 0.0, 0.0]; time = 178.0>>
<< value = [3, 0.0, 0.0]; time = 179.0>>
<< value = [8, 0.0, 0.0]; time = 180.0>>
<< value = [2, 0.0, 0.0]; time = 181.0>>
<< value = [3, 0.0, 0.0]; time = 182.0>>
<< value = [8, 0.0, 0.0]; time = 183.0>>
<< value = [4, 0.0, 0.0]; time = 184.0>>
<< value = [6, 0.0, 0.0]; time = 185.0>>
<< value = [10, 0.0, 0.0]; time = 186.0>>
<< value = [9, 0.0, 0.0]; time = 187.0>>
<< value = [10, 0.0, 0.0]; time = 188.0>>
<< value = [3, 0.0, 0.0]; time = 189.0>>
<< value = [6, 0.0, 0.0]; time = 190.0>>
<< value = [8, 0.0, 0.0]; time = 191.0>>
<< value = [2, 0.0, 0.0]; time = 192.0>>
<< value = [9, 0.0, 0.0]; time = 193.0>>
<< value = [1, 0.0, 0.0]; time = 194.0>>
<< value = [4, 0.0, 0.0]; time = 195.0>>
<< value = [0, 0.0, 0.0]; time = 196.0>>
<< value = [10, 0.0, 0.0]; time = 197.0>>
<< value = [5, 0.0, 0.0]; time = 198.0>>
<< value = [5, 0.0, 0.0]; time = 199.0>>
<< value = [4, 0.0, 0.0]; time = 200.0>>
<< value = [10, 0.0, 0.0]; time = 201.0>>
<< value = [10, 0.0, 0.0]; time = 202.0>>
<< value = [9, 0.0, 0.0]; time = 203.0>>
<< value = [4, 0.0, 0.0]; time = 204.0>>
<< value = [5, 0.0, 0.0]; time = 205.0>>
<< value = [2, 0.0, 0.0]; time = 206.0>>
<< value = [1, 0.0, 0.0]; time = 207.0>>
<< value = [5, 0.0, 0.0]; time = 208.0>>
<< value = [5, 0.0, 0.0]; time = 209.0>>
<< value = [10, 0.0, 0.0]; time = 210.0>>
<< value = [4, 0.0, 0.0]; time = 211.0>>
<< value = [7, 0.0, 0.0]; time = 212.0>>
<< value = [3, 0.0, 0.0]; time = 213.0>>
<< value = [1, 0.0, 0.0]; time = 214.0>>
<< value = [1, 0.0, 0.0]; time = 215.0>>
<< value = [3, 0.0, 0.0]; time = 216.0>>
<< value = [6, 0.0, 0.0]; time = 217.0>>
<< value = [6, 0.0, 0.0]; time = 218.0>>
<< value = [9, 0.0, 0.0]; time = 219.0>>
<< value = [4, 0.0, 0.0]; time = 220.0>>
<< value = [4, 0.0, 0.0]; time = 221.0>>
<< value = [1, 0.0, 0.0]; time = 222.0>>
<< value = [0, 0.0, 0.0]; time = 223.0>>
<< value = [2, 0.0, 0.0]; time = 224.0>>
<< value = [4, 0.0, 0.0]; time = 225.0>>
<< value = [5, 0.0, 0.0]; time = 226.0>>
<< value = [10, 0.0, 0.0]; time = 227.0>>
<< value = [5, 0.0, 0.0]; time = 228.0>>
<< value = [5, 0.0, 0.0]; time = 229.0>>
<< value = [2, 0.0, 0.0]; time = 230.0>>
<< value = [8, 0.0, 0.0]; time = 231.0>>
<< value = [0, 0.0, 0.0]; time = 232.0>>
<< value = [8, 0.0, 0.0]; time = 233.0>>
<< value = [6, 0.0, 0.0]; time = 234.0>>
<< value = [5, 0.0, 0.0]; time = 235.0>>
<< value = [5, 0.0, 0.0]; time = 236.0>>
<< value = [9, 0.0, 0.0]; time = 237.0>>
<< value = [10, 0.0, 0.0]; time = 238.0>>
<< value = [6, 0.0, 0.0]; time = 239.0>>
<< value = [5, 0.0, 0.0]; time = 240.0>>
<< value = [2, 0.0, 0.0]; time = 241.0>>
<< value = [0, 0.0, 0.0]; time = 242.0>>
<< value = [5, 0.0, 0.0]; time = 243.0>>
<< value = [6, 0.0, 0.0]; time = 244.0>>
<< value = [8, 0.0, 0.0]; time = 245.0>>
<< value = [5, 0.0, 0.0]; time = 246.0>>
<< value = [1, 0.0, 0.0]; time = 247.0>>
<< value = [6, 0.0, 0.0]; time = 248.0>>
<< value = [4, 0.0, 0.0]; time = 249.0>>
<< value = [10, 0.0, 0.0]; time = 250.0>>
<< value = [3, 0.0, 0.0]; time = 251.0>>
<< value = [5, 0.0, 0.0]; time = 252.0>>
<< value = [6, 0.0, 0.0]; time = 253.0>>
<< value = [9, 0.0, 0.0]; time = 254.0>>
<< value = [6, 0.0, 0.0]; time = 255.0>>
<< value = [5, 0.0, 0.0]; time = 256.0>>
<< value = [1, 0.0, 0.0]; time = 257.0>>
<< value = [1, 0.0, 0.0]; time = 258.0>>
<< value = [2, 0.0, 0.0]; time = 259.0>>
<< value = [8, 0.0, 0.0]; time = 260.0>>
<< value = [4, 0.0, 0.0]; time = 261.0>>
<< value = [2, 0.0, 0.0]; time = 262.0>>
<< value = [9, 0.0, 0.0]; time = 263.0>>
<< value = [1, 0.0, 0.0]; time = 264.0>>
<< value = [0, 0.0, 0.0]; time = 265.0>>
<< value = [2, 0.0, 0.0]; time = 266.0>>
<< value = [6, 0.0, 0.0]; time = 267.0>>
<< value = [8, 0.0, 0.0]; time = 268.0>>
<< value = [5, 0.0, 0.0]; time = 269.0>>
<< value = [3, 0.0, 0.0]; time = 270.0>>
<< value = [1, 0.0, 0.0]; time = 271.0>>
<< value = [7, 0.0, 0.0]; time = 272.0>>
<< value = [0, 0.0, 0.0]; time = 273.0>>
<< value = [2, 0.0, 0.0]; time = 274.0>>
<< value = [1, 0.0, 0.0]; time = 275.0>>
<< value = [6, 0.0, 0.0]; time = 276.0>>
<< value = [2, 0.0, 0.0]; time = 277.0>>
<< value = [8, 0.0, 0.0]; time = 278.0>>
<< value = [4, 0.0, 0.0]; time = 279.0>>
<< value = [10, 0.0, 0.0]; time = 280.0>>
<< value = [1, 0.0, 0.0]; time = 281.0>>
<< value = [6, 0.0, 0.0]; time = 282.0>>
<< value = [9, 0.0, 0.0]; time = 283.0>>
<< value = [1, 0.0, 0.0]; time = 284.0>>
<< value = [10, 0.0, 0.0]; time = 285.0>>
<< value = [8, 0.0, 0.0]; time = 286.0>>
<< value = [3, 0.0, 0.0]; time = 287.0>>
<< value = [4, 0.0, 0.0]; time = 288.0>>
<< value = [3, 0.0, 0.0]; time = 289.0>>
<< value = [10, 0.0, 0.0]; time = 290.0>>
<< value = [0, 0.0, 0.0]; time = 291.0>>
<< value = [5, 0.0, 0.0]; time = 292.0>>
<< value = [9, 0.0, 0.0]; time = 293.0>>
<< value = [10, 0.0, 0.0]; time = 294.0>>
<< value = [4, 0.0, 0.0]; time = 295.0>>
<< value = [4, 0.0, 0.0]; time = 296.0>>
<< value = [2, 0.0, 0.0]; time = 297.0>>
<< value = [5, 0.0, 0.0]; time = 298.0>>
<< value = [4, 0.0, 0.0]; time = 299.0>>
<< value = [5, 0.0, 0.0]; time = 300.0>>
<< value = [9, 0.0, 0.0]; time = 301.0>>
<< value = [3, 0.0, 0.0]; time = 302.0>>
<< value = [5, 0.0, 0.0]; time = 303.0>>
<< value = [6, 0.0, 0.0]; time = 304.0>>
<< value = [7, 0.0, 0.0]; time = 305.0>>
<< value = [1, 0.0, 0.0]; time = 306.0>>
<< value = [4, 0.0, 0.0]; time = 307.0>>
<< value = [3, 0.0, 0.0]; time = 308.0>>
<< value = [0, 0.0, 0.0]; time = 309.0>>
<< value = [7, 0.0, 0.0]; time = 310.0>>
<< value = [10, 0.0, 0.0]; time = 311.0>>
<< value = [8, 0.0, 0.0]; time = 312.0>>
<< value = [0, 0.0, 0.0]; time = 313.0>>
<< value = [0, 0.0, 0.0]; time = 314.0>>
<< value = [9, 0.0, 0.0]; time = 315.0>>
<< value = [0, 0.0, 0.0]; time = 316.0>>
<< value = [2, 0.0, 0.0]; time = 317.0>>
<< value = [3, 0.0, 0.0]; time = 318.0>>
<< value = [0, 0.0, 0.0]; time = 319.0>>
<< value = [7, 0.0, 0.0]; time = 320.0>>
<< value = [0, 0.0, 0.0]; time = 321.0>>
<< value = [6, 0.0, 0.0]; time = 322.0>>
<< value = [3, 0.0, 0.0]; time = 323.0>>
<< value = [5, 0.0, 0.0]; time = 324.0>>
<< value = [1, 0.0, 0.0]; time = 325.0>>
<< value = [10, 0.0, 0.0]; time = 326.0>>
<< value = [3, 0.0, 0.0]; time = 327.0>>
<< value = [0, 0.0, 0.0]; time = 328.0>>
<< value = [9, 0.0, 0.0]; time = 329.0>>
<< value = [8, 0.0, 0.0]; time = 330.0>>
<< value = [8, 0.0, 0.0]; time = 331.0>>
<< value = [3, 0.0, 0.0]; time = 332.0>>
<< value = [5, 0.0, 0.0]; time = 333.0>>
<< value = [9, 0.0, 0.0]; time = 334.0>>
<< value = [4, 0.0, 0.0]; time = 335.0>>
<< value = [8, 0.0, 0.0]; time = 336.0>>
<< value = [9, 0.0, 0.0]; time = 337.0>>
<< value = [0, 0.0, 0.0]; time = 338.0>>
<< value = [9, 0.0, 0.0]; time = 339.0>>
<< value = [8, 0.0, 0.0]; time = 340.0>>
<< value = [5, 0.0, 0.0]; time = 341.0>>
<< value = [7, 0.0, 0.0]; time = 342.0>>
<< value = [6, 0.0, 0.0]; time = 343.0>>
<< value = [4, 0.0, 0.0]; time = 344.0>>
<< value = [1, 0.0, 0.0]; time = 345.0>>
<< value = [1, 0.0, 0.0]; time = 346.0>>
<< value = [2, 0.0, 0.0]; time = 347.0>>
<< value = [8, 0.0, 0.0]; time = 348.0>>
<< value = [9, 0.0, 0.0]; time = 349.0>>
<< value = [10, 0.0, 0.0]; time = 350.0>>
<< value = [2, 0.0, 0.0]; time = 351.0>>
<< value = [3, 0.0, 0.0]; time = 352.0>>
<< value = [3, 0.0, 0.0]; time = 353.0>>
<< value = [5, 0.0, 0.0]; time = 354.0>>
<< value = [3, 0.0, 0.0]; time = 355.0>>
<< value = [2, 0.0, 0.0]; time = 356.0>>
<< value = [1, 0.0, 0.0]; time = 357.0>>
<< value = [3, 0.0, 0.0]; time = 358.0>>
<< value = [0, 0.0, 0.0]; time = 359.0>>
<< value = [10, 0.0, 0.0]; time = 360.0>>
<< value = [4, 0.0, 0.0]; time = 361.0>>
<< value = [1, 0.0, 0.0]; time = 362.0>>
<< value = [5, 0.0, 0.0]; time = 363.0>>
<< value = [9, 0.0, 0.0]; time = 364.0>>
<< value = [7, 0.0, 0.0]; time = 365.0>>
<< value = [0, 0.0, 0.0]; time = 366.0>>
<< value = [8, 0.0, 0.0]; time = 367.0>>
<< value = [9, 0.0, 0.0]; time = 368.0>>
<< value = [2, 0.0, 0.0]; time = 369.0>>
<< value = [5, 0.0, 0.0]; time = 370.0>>
<< value = [3, 0.0, 0.0]; time = 371.0>>
<< value = [2, 0.0, 0.0]; time = 372.0>>
<< value = [9, 0.0, 0.0]; time = 373.0>>
<< value = [1, 0.0, 0.0]; time = 374.0>>
<< value = [10, 0.0, 0.0]; time = 375.0>>
<< value = [5, 0.0, 0.0]; time = 376.0>>
<< value = [1, 0.0, 0.0]; time = 377.0>>
<< value = [2, 0.0, 0.0]; time = 378.0>>
<< value = [4, 0.0, 0.0]; time = 379.0>>
<< value = [0, 0.0, 0.0]; time = 380.0>>
<< value = [10, 0.0, 0.0]; time = 381.0>>
<< value = [8, 0.0, 0.0]; time = 382.0>>
<< value = [3, 0.0, 0.0]; time = 383.0>>
<< value = [8, 0.0, 0.0]; time = 384.0>>
<< value = [0, 0.0, 0.0]; time = 385.0>>
<< value = [1, 0.0, 0.0]; time = 386.0>>
<< value = [2, 0.0, 0.0]; time = 387.0>>
<< value = [6, 0.0, 0.0]; time = 388.0>>
<< value = [7, 0.0, 0.0]; time = 389.0>>
<< value = [5, 0.0, 0.0]; time = 390.0>>
<< value = [6, 0.0, 0.0]; time = 391.0>>
<< value = [9, 0.0, 0.0]; time = 392.0>>
<< value = [3, 0.0, 0.0]; time = 393.0>>
<< value = [4, 0.0, 0.0]; time = 394.0>>
<< value = [1, 0.0, 0.0]; time = 395.0>>
<< value = [8, 0.0, 0.0]; time = 396.0>>
<< value = [9, 0.0, 0.0]; time = 397.0>>
<< value = [10, 0.0, 0.0]; time = 398.0>>
<< value = [3, 0.0, 0.0]; time = 399.0>>
<< value = [6, 0.0, 0.0]; time = 400.0>>
<< value = [9, 0.0, 0.0]; time = 401.0>>
<< value = [4, 0.0, 0.0]; time = 402.0>>
<< value = [6, 0.0, 0.0]; time = 403.0>>
<< value = [9, 0.0, 0.0]; time = 404.0>>
<< value = [4, 0.0, 0.0]; time = 405.0>>
<< value = [5, 0.0, 0.0]; time = 406.0>>
<< value = [2, 0.0, 0.0]; time = 407.0>>
<< value = [9, 0.0, 0.0]; time = 408.0>>
<< value = [0, 0.0, 0.0]; time = 409.0>>
<< value = [1, 0.0, 0.0]; time = 410.0>>
<< value = [4, 0.0, 0.0]; time = 411.0>>
<< value = [1, 0.0, 0.0]; time = 412.0>>
<< value = [9, 0.0, 0.0]; time = 413.0>>
<< value = [7, 0.0, 0.0]; time = 414.0>>
<< value = [10, 0.0, 0.0]; time = 415.0>>
<< value = [9, 0.0, 0.0]; time = 416.0>>
<< value = [6, 0.0, 0.0]; time = 417.0>>
<< value = [10, 0.0, 0.0]; time = 418.0>>
<< value = [10, 0.0, 0.0]; time = 419.0>>
<< value = [8, 0.0, 0.0]; time = 420.0>>
<< value = [9, 0.0, 0.0]; time = 421.0>>
<< value = [9, 0.0, 0.0]; time = 422.0>>
<< value = [9, 0.0, 0.0]; time = 423.0>>
<< value = [9, 0.0, 0.0]; time = 424.0>>
<< value = [3, 0.0, 0.0]; time = 425.0>>
<< value = [4, 0.0, 0.0]; time = 426.0>>
<< value = [10, 0.0, 0.0]; time = 427.0>>
<< value = [6, 0.0, 0.0]; time = 428.0>>
<< value = [10, 0.0, 0.0]; time = 429.0>>
<< value = [0, 0.0, 0.0]; time = 430.0>>
<< value = [9, 0.0, 0.0]; time = 431.0>>
<< value = [10, 0.0, 0.0]; time = 432.0>>
<< value = [2, 0.0, 0.0]; time = 433.0>>
<< value = [10, 0.0, 0.0]; time = 434.0>>
<< value = [1, 0.0, 0.0]; time = 435.0>>
<< value = [2, 0.0, 0.0]; time = 436.0>>
<< value = [2, 0.0, 0.0]; time = 437.0>>
<< value = [6, 0.0, 0.0]; time = 438.0>>
<< value = [7, 0.0, 0.0]; time = 439.0>>
<< value = [9, 0.0, 0.0]; time = 440.0>>
<< value = [10, 0.0, 0.0]; time = 441.0>>
<< value = [6, 0.0, 0.0]; time = 442.0>>
<< value = [1, 0.0, 0.0]; time = 443.0>>
<< value = [0, 0.0, 0.0]; time = 444.0>>
<< value = [9, 0.0, 0.0]; time = 445.0>>
<< value = [2, 0.0, 0.0]; time = 446.0>>
<< value = [1, 0.0, 0.0]; time = 447.0>>
<< value = [1, 0.0, 0.0]; time = 448.0>>
<< value = [5, 0.0, 0.0]; time = 449.0>>
<< value = [7, 0.0, 0.0]; time = 450.0>>
<< value = [0, 0.0, 0.0]; time = 451.0>>
<< value = [10, 0.0, 0.0]; time = 452.0>>
<< value = [7, 0.0, 0.0]; time = 453.0>>
<< value = [5, 0.0, 0.0]; time = 454.0>>
<< value = [2, 0.0, 0.0]; time = 455.0>>
<< value = [5, 0.0, 0.0]; time = 456.0>>
<< value = [8, 0.0, 0.0]; time = 457.0>>
<< value = [9, 0.0, 0.0]; time = 458.0>>
<< value = [1, 0.0, 0.0]; time = 459.0>>
<< value = [1, 0.0, 0.0]; time = 460.0>>
<< value = [0, 0.0, 0.0]; time = 461.0>>
<< value = [8, 0.0, 0.0]; time = 462.0>>
<< value = [7, 0.0, 0.0]; time = 463.0>>
<< value = [2, 0.0, 0.0]; time = 464.0>>
<< value = [6, 0.0, 0.0]; time = 465.0>>
<< value = [10, 0.0, 0.0]; time = 466.0>>
<< value = [10, 0.0, 0.0]; time = 467.0>>
<< value = [1, 0.0, 0.0]; time = 468.0>>
<< value = [3, 0.0, 0.0]; time = 469.0>>
<< value = [8, 0.0, 0.0]; time = 470.0>>
<< value = [8, 0.0, 0.0]; time = 471.0>>
<< value = [10, 0.0, 0.0]; time = 472.0>>
<< value = [4, 0.0, 0.0]; time = 473.0>>
<< value = [5, 0.0, 0.0]; time = 474.0>>
<< value = [3, 0.0, 0.0]; time = 475.0>>
<< value = [6, 0.0, 0.0]; time = 476.0>>
<< value = [7, 0.0, 0.0]; time = 477.0>>
<< value = [5, 0.0, 0.0]; time = 478.0>>
<< value = [6, 0.0, 0.0]; time = 479.0>>
<< value = [5, 0.0, 0.0]; time = 480.0>>
<< value = [6, 0.0, 0.0]; time = 481.0>>
<< value = [4, 0.0, 0.0]; time = 482.0>>
<< value = [2, 0.0, 0.0]; time = 483.0>>
<< value = [7, 0.0, 0.0]; time = 484.0>>
<< value = [10, 0.0, 0.0]; time = 485.0>>
<< value = [6, 0.0, 0.0]; time = 486.0>>
<< value = [8, 0.0, 0.0]; time = 487.0>>
<< value = [1, 0.0, 0.0]; time = 488.0>>
<< value = [1, 0.0, 0.0]; time = 489.0>>
<< value = [8, 0.0, 0.0]; time = 490.0>>
<< value = [5, 0.0, 0.0]; time = 491.0>>
<< value = [1, 0.0, 0.0]; time = 492.0>>
<< value = [2, 0.0, 0.0]; time = 493.0>>
<< value = [9, 0.0, 0.0]; time = 494.0>>
<< value = [0, 0.0, 0.0]; time = 495.0>>
<< value = [0, 0.0, 0.0]; time = 496.0>>
<< value = [10, 0.0, 0.0]; time = 497.0>>
<< value = [5, 0.0, 0.0]; time = 498.0>>
<< value = [4, 0.0, 0.0]; time = 499.0>>
<< value = [10, 0.0, 0.0]; time = 500.0>>
<< value = [4, 0.0, 0.0]; time = 501.0>>
<< value = [9, 0.0, 0.0]; time = 502.0>>
<< value = [5, 0.0, 0.0]; time = 503.0>>
<< value = [1, 0.0, 0.0]; time = 504.0>>
<< value = [4, 0.0, 0.0]; time = 505.0>>
<< value = [6, 0.0, 0.0]; time = 506.0>>
<< value = [4, 0.0, 0.0]; time = 507.0>>
<< value = [1, 0.0, 0.0]; time = 508.0>>
<< value = [4, 0.0, 0.0]; time = 509.0>>
<< value = [10, 0.0, 0.0]; time = 510.0>>
<< value = [3, 0.0, 0.0]; time = 511.0>>
<< value = [7, 0.0, 0.0]; time = 512.0>>
<< value = [7, 0.0, 0.0]; time = 513.0>>
<< value = [3, 0.0, 0.0]; time = 514.0>>
<< value = [1, 0.0, 0.0]; time = 515.0>>
<< value = [5, 0.0, 0.0]; time = 516.0>>
<< value = [5, 0.0, 0.0]; time = 517.0>>
